@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "CC" NUMERIC
@ATTRIBUTE "CCL" NUMERIC
@ATTRIBUTE "CCO" NUMERIC
@ATTRIBUTE "CI" NUMERIC
@ATTRIBUTE "CLC" NUMERIC
@ATTRIBUTE "CLLC" NUMERIC
@ATTRIBUTE "LDC" NUMERIC
@ATTRIBUTE "LLDC" NUMERIC
@ATTRIBUTE "LCOM5" NUMERIC
@ATTRIBUTE "NL" NUMERIC
@ATTRIBUTE "NLE" NUMERIC
@ATTRIBUTE "WMC" NUMERIC
@ATTRIBUTE "CBO" NUMERIC
@ATTRIBUTE "CBOI" NUMERIC
@ATTRIBUTE "NII" NUMERIC
@ATTRIBUTE "NOI" NUMERIC
@ATTRIBUTE "RFC" NUMERIC
@ATTRIBUTE "AD" NUMERIC
@ATTRIBUTE "CD" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "DLOC" NUMERIC
@ATTRIBUTE "PDA" NUMERIC
@ATTRIBUTE "PUA" NUMERIC
@ATTRIBUTE "TCD" NUMERIC
@ATTRIBUTE "TCLOC" NUMERIC
@ATTRIBUTE "DIT" NUMERIC
@ATTRIBUTE "NOA" NUMERIC
@ATTRIBUTE "NOC" NUMERIC
@ATTRIBUTE "NOD" NUMERIC
@ATTRIBUTE "NOP" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "LOC" NUMERIC
@ATTRIBUTE "NA" NUMERIC
@ATTRIBUTE "NG" NUMERIC
@ATTRIBUTE "NLA" NUMERIC
@ATTRIBUTE "NLG" NUMERIC
@ATTRIBUTE "NLM" NUMERIC
@ATTRIBUTE "NLPA" NUMERIC
@ATTRIBUTE "NLPM" NUMERIC
@ATTRIBUTE "NLS" NUMERIC
@ATTRIBUTE "NM" NUMERIC
@ATTRIBUTE "NOS" NUMERIC
@ATTRIBUTE "NPA" NUMERIC
@ATTRIBUTE "NPM" NUMERIC
@ATTRIBUTE "NS" NUMERIC
@ATTRIBUTE "TLLOC" NUMERIC
@ATTRIBUTE "TLOC" NUMERIC
@ATTRIBUTE "TNA" NUMERIC
@ATTRIBUTE "TNG" NUMERIC
@ATTRIBUTE "TNLA" NUMERIC
@ATTRIBUTE "TNLG" NUMERIC
@ATTRIBUTE "TNLM" NUMERIC
@ATTRIBUTE "TNLPA" NUMERIC
@ATTRIBUTE "TNLPM" NUMERIC
@ATTRIBUTE "TNLS" NUMERIC
@ATTRIBUTE "TNM" NUMERIC
@ATTRIBUTE "TNOS" NUMERIC
@ATTRIBUTE "TNPA" NUMERIC
@ATTRIBUTE "TNPM" NUMERIC
@ATTRIBUTE "TNS" NUMERIC
@ATTRIBUTE "WarningBlocker" NUMERIC
@ATTRIBUTE "WarningCritical" NUMERIC
@ATTRIBUTE "WarningInfo" NUMERIC
@ATTRIBUTE "WarningMajor" NUMERIC
@ATTRIBUTE "WarningMinor" NUMERIC
@ATTRIBUTE "Android Rules" NUMERIC
@ATTRIBUTE "Basic Rules" NUMERIC
@ATTRIBUTE "Brace Rules" NUMERIC
@ATTRIBUTE "Clone Implementation Rules" NUMERIC
@ATTRIBUTE "Clone Metric Rules" NUMERIC
@ATTRIBUTE "Code Size Rules" NUMERIC
@ATTRIBUTE "Cohesion Metric Rules" NUMERIC
@ATTRIBUTE "Comment Rules" NUMERIC
@ATTRIBUTE "Complexity Metric Rules" NUMERIC
@ATTRIBUTE "Controversial Rules" NUMERIC
@ATTRIBUTE "Coupling Metric Rules" NUMERIC
@ATTRIBUTE "Coupling Rules" NUMERIC
@ATTRIBUTE "Design Rules" NUMERIC
@ATTRIBUTE "Documentation Metric Rules" NUMERIC
@ATTRIBUTE "Empty Code Rules" NUMERIC
@ATTRIBUTE "Finalizer Rules" NUMERIC
@ATTRIBUTE "Import Statement Rules" NUMERIC
@ATTRIBUTE "Inheritance Metric Rules" NUMERIC
@ATTRIBUTE "J2EE Rules" NUMERIC
@ATTRIBUTE "JUnit Rules" NUMERIC
@ATTRIBUTE "Jakarta Commons Logging Rules" NUMERIC
@ATTRIBUTE "Java Logging Rules" NUMERIC
@ATTRIBUTE "JavaBean Rules" NUMERIC
@ATTRIBUTE "MigratingToJUnit4 Rules" NUMERIC
@ATTRIBUTE "Migration Rules" NUMERIC
@ATTRIBUTE "Migration13 Rules" NUMERIC
@ATTRIBUTE "Migration14 Rules" NUMERIC
@ATTRIBUTE "Migration15 Rules" NUMERIC
@ATTRIBUTE "Naming Rules" NUMERIC
@ATTRIBUTE "Optimization Rules" NUMERIC
@ATTRIBUTE "Security Code Guideline Rules" NUMERIC
@ATTRIBUTE "Size Metric Rules" NUMERIC
@ATTRIBUTE "Strict Exception Rules" NUMERIC
@ATTRIBUTE "String and StringBuffer Rules" NUMERIC
@ATTRIBUTE "Type Resolution Rules" NUMERIC
@ATTRIBUTE "Unnecessary and Unused Code Rules" NUMERIC
@ATTRIBUTE "Vulnerability Rules" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L61728","0","0","0","0","0","0","0","0","1","2","2","22","27","5","3","37","48","0.166667","0.113043","13","10","2","10","0.113043","13","3","3","0","0","1","102","130","12","16","6","5","11","1","11","0","37","51","1","37","4","102","130","12","16","6","5","11","1","11","0","37","51","1","37","4","0","0","32","2","17","0","0","10","0","0","0","0","0","0","2","3","0","5","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","1","0","0","false"
"L61718","0","0","0","0","0","0","0","0","1","4","4","18","20","4","4","23","35","0.0769231","0.107143","9","6","1","12","0.107143","9","3","3","0","0","1","75","93","8","16","2","5","12","0","12","1","38","29","0","38","5","75","93","8","16","2","5","12","0","12","1","38","29","0","38","5","0","0","32","1","12","0","1","6","0","0","0","0","0","2","2","2","0","2","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","false"
"L65064","0","0","0","0","0","0","0","0","4","3","3","22","21","0","0","20","33","0.0714286","0.10084","12","6","1","13","0.10084","12","2","3","0","0","2","107","148","7","13","4","5","13","2","13","0","27","51","2","27","1","107","148","7","13","4","5","13","2","13","0","27","51","2","27","1","0","0","37","2","19","0","0","12","0","0","0","1","0","0","2","2","0","5","29","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","1","0","false"
"L62498","0","0","0","0","0","0","0","0","4","5","5","27","23","2","1","32","45","0.0714286","0.0759494","12","6","1","13","0.0736196","12","2","3","0","0","2","146","194","7","13","4","5","13","2","13","0","27","77","2","27","1","151","199","7","13","4","5","14","2","14","0","28","79","2","28","1","0","0","45","2","19","0","0","12","0","0","0","1","0","2","2","2","0","5","34","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","2","0","0","false"
"L62747","0","0","0","0","0","0","0","0","1","1","1","5","2","5","3","1","5","0.2","0.26087","6","6","1","4","0.26087","6","2","2","0","0","1","17","22","3","1","1","1","4","0","4","0","13","5","0","13","0","17","22","3","1","1","1","4","0","4","0","13","5","0","13","0","0","1","9","0","4","0","1","2","0","0","0","0","0","0","0","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L61749","0","0","0","0","0","0","0","0","1","2","2","16","13","4","4","10","19","0.1","0.207792","16","6","1","9","0.207792","16","1","1","0","0","1","61","84","5","9","3","3","9","0","9","0","21","31","0","21","1","61","84","5","9","3","3","9","0","9","0","21","31","0","21","1","0","0","20","2","11","0","0","5","0","0","0","0","0","0","2","1","0","4","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","false"
"L64514","0","0","0","0","0","0","0","0","2","1","1","9","12","1","1","10","18","0","0","0","0","0","9","0","0","1","1","0","0","1","41","54","5","8","3","2","8","0","8","0","20","14","0","20","1","41","54","5","8","3","2","8","0","8","0","20","14","0","20","1","0","0","21","1","6","0","0","2","0","0","0","1","0","0","2","1","0","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L64499","0","0","0","0","0","0","0","0","2","1","1","9","9","1","1","5","13","0.111111","0.142857","6","6","1","8","0.142857","6","1","1","0","0","1","36","46","4","8","2","2","8","0","8","0","20","10","0","20","1","36","46","4","8","2","2","8","0","8","0","20","10","0","20","1","0","0","20","1","6","0","0","2","0","0","0","1","0","0","2","0","0","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L61739","0","0","0","0","0","0","0","0","1","1","1","12","13","3","4","16","25","0.1","0.101695","6","6","1","9","0.101695","6","1","1","0","0","1","53","64","5","10","3","4","9","0","9","0","21","21","0","21","1","53","64","5","10","3","4","9","0","9","0","21","21","0","21","1","0","0","22","2","8","0","0","4","0","0","0","0","0","0","2","1","0","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","false"
"L64439","0.158654","1","2","1","0.128205","0.1","10","6","1","1","1","13","15","1","1","11","23","0.0769231","0.102941","7","6","1","12","0.102941","7","3","3","0","0","1","61","78","7","13","4","5","12","0","12","1","26","20","0","26","2","61","78","7","13","4","5","12","0","12","1","26","20","0","26","2","0","0","36","1","5","0","0","1","0","8","0","0","0","0","2","1","0","1","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","false"
"L61731","0.134694","1","2","1","0.116279","0.0909091","10","6","1","1","1","14","16","3","3","16","28","0.0769231","0.0945946","7","6","1","12","0.0945946","7","3","3","0","0","1","67","86","9","13","6","5","12","0","12","1","26","25","0","26","2","67","86","9","13","6","5","12","0","12","1","26","25","0","26","2","0","2","36","1","7","0","0","3","0","7","0","0","0","0","2","1","0","3","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","false"
"L61744","0","0","0","0","0","0","0","0","1","7","6","45","34","3","3","40","52","0.153846","0.193069","39","11","2","11","0.193069","39","2","2","0","0","1","163","233","6","15","3","7","12","0","12","0","26","103","0","26","1","163","233","6","15","3","7","12","0","12","0","26","103","0","26","1","0","0","33","3","25","0","0","16","0","0","0","0","0","5","3","2","0","6","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","false"
"L64621","0","0","0","0","0","0","0","0","1","1","1","10","1","2","1","0","5","0.166667","0.128205","5","5","1","5","0.128205","5","0","0","0","0","0","34","40","2","0","2","0","5","2","5","0","5","20","2","5","0","34","40","2","0","2","0","5","2","5","0","5","20","2","5","0","0","0","17","0","11","0","0","6","0","0","0","0","0","0","3","0","0","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L61723","0","0","0","0","0","0","0","0","1","3","3","22","22","4","2","32","46","0.0666667","0.075","9","6","1","14","0.075","9","3","3","0","0","1","111","140","12","19","6","8","14","0","14","0","40","54","0","40","4","111","140","12","19","6","8","14","0","14","0","40","54","0","40","4","0","0","37","5","14","0","1","8","0","0","0","0","0","0","2","2","0","3","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","1","0","0","false"
"L65396","0","0","0","0","0","0","0","0","1","2","2","30","8","3","8","4","31","0","0","0","0","0","28","0","0","1","1","0","0","1","112","142","13","13","13","13","27","0","27","13","27","31","0","27","13","112","142","13","13","13","13","27","0","27","13","27","31","0","27","13","0","1","66","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","9","0","0","0","0","0","false"
"L65974","0","0","0","0","0","0","0","0","1","3","3","15","8","11","14","10","18","0","0.1","4","0","0","9","0.1","4","2","2","2","4","1","36","49","4","6","2","5","8","0","8","0","24","17","0","21","1","36","49","4","6","2","5","8","0","8","0","24","17","0","21","1","0","0","19","0","5","0","0","3","0","0","0","0","0","0","0","0","0","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L67305","0","0","0","0","0","0","0","0","0","0","0","0","1","56","0","0","0","1","0.2","6","6","1","0","0.2","6","0","0","0","0","0","24","24","22","0","22","0","0","22","0","0","0","0","22","0","0","24","24","22","0","22","0","0","22","0","0","0","0","22","0","0","0","0","9","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","7","0","0","0","0","0","false"
"L69458","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L69462","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","1","0","1","1","0","1","0","1","1","0","1","0","5","5","0","1","0","1","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L69613","0","0","0","0","0","0","0","0","0","2","2","3","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","12","12","0","1","0","1","1","0","1","0","1","6","0","1","0","12","12","0","1","0","1","1","0","1","0","1","6","0","1","0","0","0","5","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L69885","0","0","0","0","0","0","0","0","4","4","4","22","13","0","0","9","20","0.0833333","0.0416667","3","3","1","11","0.0416667","3","3","4","0","0","2","69","84","1","3","1","2","11","0","11","1","21","25","0","21","1","69","84","1","3","1","2","11","0","11","1","21","25","0","21","1","0","1","30","0","12","0","3","2","0","0","0","1","0","2","0","1","0","7","25","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","false"
"L69921","0","0","0","0","0","0","0","0","3","4","3","36","9","0","0","6","17","0.1","0.193548","30","16","1","9","0.193548","30","3","4","0","0","2","125","188","3","5","3","4","11","0","9","0","21","86","0","19","0","125","188","3","5","3","4","11","0","9","0","21","86","0","19","0","0","1","24","0","33","0","0","24","0","0","0","1","0","1","0","0","0","10","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L69926","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0.666667","4","4","1","0","0.666667","4","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L69947","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","11","13","2","1","2","1","2","0","2","0","2","3","0","2","0","11","13","2","1","2","1","2","0","2","0","2","3","0","2","0","0","0","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L70746","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","12","12","0","0","0","0","1","0","0","0","1","3","0","0","0","12","12","0","0","0","0","1","0","0","0","1","3","0","0","0","0","0","5","1","2","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L71002","0","0","0","0","0","0","0","0","1","2","2","9","7","3","3","10","13","0.333333","0.122449","6","5","1","2","0.122449","6","2","2","0","0","1","43","50","6","1","4","0","3","0","2","1","18","22","0","15","2","43","50","6","1","4","0","3","0","2","1","18","22","0","15","2","0","1","9","2","9","0","1","4","0","0","0","0","0","0","0","0","0","5","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","false"
"L472","0.252145","2","18","6","0.21164","0.221453","80","64","1","2","2","81","10","25","132","18","46","0","0.0136519","4","0","0","29","0.0136519","4","2","2","2","3","1","289","378","22","7","6","2","28","2","28","0","50","197","6","47","0","289","378","22","7","6","2","28","2","28","0","50","197","6","47","0","0","2","112","1","71","0","2","62","0","43","0","0","0","0","0","0","0","9","59","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","0","0","0","0","0","false"
"L608","0","0","0","0","0","0","0","0","4","5","5","86","19","15","29","41","61","0.125","0.0762195","25","9","2","14","0.0762195","25","3","3","1","1","1","303","401","31","10","9","3","20","0","15","2","70","187","6","62","2","303","401","31","10","9","3","20","0","15","2","70","187","6","62","2","0","3","58","8","83","0","3","50","0","0","0","1","0","4","0","3","0","34","39","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","11","5","0","0","0","0","false"
"L69842","0","0","0","0","0","0","0","0","0","0","0","1","3","1","1","1","2","0.5","0.5","6","6","1","1","0.5","6","4","4","0","0","1","6","7","31","10","0","0","1","0","1","0","71","1","6","63","2","6","7","31","10","0","0","1","0","1","0","71","1","6","63","2","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","false"
"L71184","0","0","0","0","0","0","0","0","1","2","2","11","2","0","0","2","6","0.25","0.181818","8","6","1","3","0.181818","8","0","0","0","0","0","36","48","5","0","5","0","4","0","3","0","4","18","0","3","0","36","48","5","0","5","0","4","0","3","0","4","18","0","3","0","0","0","11","0","15","0","0","9","0","0","0","0","0","0","0","0","0","5","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","false"
"L71205","0","0","0","0","0","0","0","0","2","2","2","8","2","0","0","3","8","0.2","0.162791","7","6","1","4","0.162791","7","0","0","0","0","0","36","44","3","0","3","0","5","0","4","0","5","15","0","4","0","36","44","3","0","3","0","5","0","4","0","5","15","0","4","0","0","0","12","0","6","0","0","2","0","0","0","1","0","0","0","0","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","false"
"L71223","0","0","0","0","0","0","0","0","1","1","1","3","9","17","3","9","10","0.5","0.311475","38","16","1","1","0.311475","38","0","0","0","0","0","84","115","67","0","67","0","1","67","1","0","1","11","67","1","0","84","115","67","0","67","0","1","67","1","0","1","11","67","1","0","0","0","11","0","3","0","0","2","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","false"
"L66374","0","0","0","0","0","0","0","0","0","0","0","1","3","3","1","2","3","0","0","0","0","0","2","0","0","3","3","0","0","1","10","13","22","7","0","0","1","0","1","0","51","6","6","48","0","10","13","22","7","0","0","1","0","1","0","51","6","6","48","0","0","0","9","0","8","0","0","0","0","0","0","0","0","0","0","0","0","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L66020","0","0","0","0","0","0","0","0","0","0","0","2","1","6","5","2","4","0","0","0","0","0","3","0","0","1","1","0","0","1","9","13","2","0","1","0","2","0","2","0","7","2","0","7","0","9","13","2","0","1","0","2","0","2","0","7","2","0","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L71173","0","0","0","0","0","0","0","0","0","0","0","1","1","20","1","1","2","0.5","0.444444","4","4","1","1","0.444444","4","1","1","0","0","1","5","5","1","0","0","0","1","0","1","0","6","1","0","6","0","5","5","1","0","0","0","1","0","1","0","6","1","0","6","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L71426","0","0","0","0","0","0","0","0","2","1","1","6","2","2","5","3","8","0.166667","0.261905","11","11","1","5","0.261905","11","2","2","1","1","1","31","49","16","5","0","0","5","0","5","0","27","20","4","24","0","31","49","16","5","0","0","5","0","5","0","27","20","4","24","0","0","0","13","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L69088","0","0","0","0","0","0","0","0","0","0","0","1","3","1","1","1","2","0","0","0","0","0","2","0","0","3","3","0","0","1","11","13","16","5","0","0","1","0","1","0","28","7","4","25","0","11","13","16","5","0","0","1","0","1","0","28","7","4","25","0","0","0","8","0","12","0","0","0","0","0","0","0","0","0","0","0","0","12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L71498","0.290727","1","8","2","0.28125","0.317073","27","26","1","4","4","18","10","1","2","17","22","0","0.0120482","1","0","0","3","0.0120482","1","0","0","0","0","0","82","96","3","0","3","0","5","0","2","0","5","53","0","2","0","82","96","3","0","3","0","5","0","2","0","5","53","0","2","0","0","0","28","2","4","0","0","0","0","12","0","0","0","2","2","0","0","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","false"
"L71653","0","0","0","0","0","0","0","0","1","5","5","11","10","1","1","16","18","0","0.0181818","1","0","0","2","0.0181818","1","0","0","0","0","0","54","61","2","0","2","0","2","0","1","0","2","37","0","1","0","54","61","2","0","2","0","2","0","1","0","2","37","0","1","0","0","0","10","2","1","0","0","0","0","0","0","0","0","2","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","false"
"L72504","0","0","0","0","0","0","0","0","1","4","3","23","21","0","0","30","36","0","0.0294118","3","0","0","5","0.0294118","3","3","3","0","0","1","99","131","7","5","1","1","6","0","4","0","23","70","3","11","1","99","131","7","5","1","1","6","0","4","0","23","70","3","11","1","0","2","20","2","19","0","0","14","0","0","0","0","0","0","0","3","0","7","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","false"
"L72597","0.235294","2","6","2","0.288462","0.302326","15","13","1","2","2","7","4","0","0","2","6","0.2","0.122449","6","5","1","4","0.122449","6","1","1","0","0","1","43","52","1","1","1","1","4","0","4","0","4","12","0","4","0","43","52","1","1","1","1","4","0","4","0","4","12","0","4","0","0","2","22","1","4","0","0","3","0","11","0","0","0","0","0","0","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","false"
"L72646","0","0","0","0","0","0","0","0","1","0","0","2","3","0","0","2","4","0.5","0.375","6","6","1","1","0.375","6","4","4","0","0","1","10","12","6","6","1","0","2","1","1","0","26","2","2","19","1","10","12","6","6","1","0","2","1","1","0","26","2","2","19","1","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L72667","0","0","0","0","0","0","0","0","1","0","0","2","3","0","0","2","4","0.5","0.375","6","6","1","1","0.375","6","4","4","0","0","1","10","12","6","6","1","0","2","1","1","0","26","2","2","19","1","10","12","6","6","1","0","2","1","1","0","26","2","2","19","1","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L72688","0","0","0","0","0","0","0","0","1","0","0","2","3","0","0","2","4","0.5","0.375","6","6","1","1","0.375","6","4","4","0","0","1","10","12","6","6","1","0","2","1","1","0","26","2","2","19","1","10","12","6","6","1","0","2","1","1","0","26","2","2","19","1","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L72611","0","0","0","0","0","0","0","0","2","5","4","17","13","1","2","16","21","0.25","0.15493","11","11","1","3","0.15493","11","5","5","0","0","1","60","71","15","14","2","2","5","1","3","0","40","38","1","24","1","60","71","15","14","2","2","5","1","3","0","40","38","1","24","1","0","1","22","1","16","0","0","13","0","0","0","1","0","2","0","2","0","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","false"
"L72606","0","0","0","0","0","0","0","0","3","1","1","7","8","1","0","5","11","0.142857","0.175","7","6","1","6","0.174603","11","2","2","0","0","1","33","44","5","7","2","2","6","1","6","0","20","11","1","18","1","52","70","5","7","2","2","7","1","7","0","21","23","1","19","1","0","0","25","0","8","0","0","4","0","0","0","1","0","0","0","0","0","4","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
"L72639","0","0","0","0","0","0","0","0","1","0","0","2","3","0","0","2","4","0.5","0.375","6","6","1","1","0.375","6","4","4","0","0","1","10","12","6","6","1","0","2","1","1","0","26","2","2","19","1","10","12","6","6","1","0","2","1","1","0","26","2","2","19","1","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","false"
